cell,lon,lat,FG
522689,172.125,-0.625,3
529895,173.625,-1.875,3
531328,171.875,-2.125,3
527012,172.875,-1.375,3
532828,-173.125,-2.625,3
527062,-174.625,-1.625,3
534237,179.125,-2.625,3
534280,-170.125,-2.875,3
541417,174.125,-3.875,3
531482,-149.625,-2.375,3
540005,-178.875,-3.875,3
540036,-171.125,-3.875,3
529966,-168.625,-2.125,3
531410,-167.625,-2.375,3
541429,177.125,-3.875,3
547222,-174.625,-5.125,3
528527,-168.375,-1.875,3
541476,-171.125,-4.125,3
547224,-174.125,-5.125,3
527004,170.875,-1.375,3
529968,-168.125,-2.125,3
528611,-147.375,-1.875,3
540013,-176.875,-3.875,3
531382,-174.625,-2.375,3
538559,179.625,-3.375,3
537131,-177.375,-3.375,3
531388,-173.125,-2.375,3
516921,170.125,0.375,3
541453,-176.875,-4.125,3
541450,-177.625,-4.125,3
525628,-173.125,-1.375,3
534264,-174.125,-2.875,3
544347,-173.375,-4.625,3
541460,-175.125,-4.125,3
522761,-169.875,-0.875,3
531386,-173.625,-2.375,3
534170,162.375,-2.625,3
534214,173.375,-2.625,3
541438,179.375,-3.875,3
531318,169.375,-2.125,3
537118,179.375,-3.125,3
525650,-167.625,-1.375,3
542904,-174.125,-4.375,3
529940,-175.125,-2.125,3
531408,-168.125,-2.375,3
525553,168.125,-1.125,3
541430,177.375,-3.875,3
535680,179.875,-2.875,3
537115,178.625,-3.125,3
538562,-179.625,-3.625,3
541446,-178.625,-4.125,3
521313,-171.875,-0.625,3
499649,172.125,3.375,3
524129,172.125,-0.875,3
537149,-172.875,-3.375,3
537142,-174.625,-3.375,3
537097,174.125,-3.125,3
524142,175.375,-0.875,3
521269,177.125,-0.375,3
541451,-177.375,-4.125,3
534261,-174.875,-2.875,3
514038,169.375,0.875,3
540016,-176.125,-3.875,3
542910,-172.625,-4.375,3
540020,-175.125,-3.875,3
535675,178.625,-2.875,3
538590,-172.625,-3.625,3
534282,-169.625,-2.875,3
555731,152.625,-6.375,3
509719,169.625,1.625,3
535674,178.375,-2.875,3
531327,171.625,-2.125,3
532825,-173.875,-2.625,3
522748,-173.125,-0.875,3
535698,-175.625,-3.125,3
505404,170.875,2.375,3
532804,-179.125,-2.625,3
529941,-174.875,-2.125,3
537145,-173.875,-3.375,3
525655,-166.375,-1.375,3
525570,172.375,-1.125,3
534272,-172.125,-2.875,3
528510,-172.625,-1.875,3
537089,172.125,-3.125,3
504125,-148.875,2.375,3
509717,169.125,1.625,3
531290,162.375,-2.125,3
538573,-176.875,-3.625,3
504127,-148.375,2.375,3
537141,-174.875,-3.375,3
527072,-172.125,-1.625,3
541478,-170.625,-4.125,3
538601,-169.875,-3.625,3
537125,-178.875,-3.375,3
527068,-173.125,-1.625,3
515486,171.375,0.625,3
532793,178.125,-2.375,3
527010,172.375,-1.375,3
527073,-171.875,-1.625,3
531484,-149.125,-2.375,3
544333,-176.875,-4.625,3
531396,-171.125,-2.375,3
544350,-172.625,-4.625,3
535685,-178.875,-3.125,3
537130,-177.625,-3.375,3
524127,171.625,-0.875,3
527098,-165.625,-1.625,3
531288,161.875,-2.125,3
550088,-178.125,-5.625,3
525554,168.375,-1.125,3
511199,179.625,1.375,3
516922,170.375,0.375,3
538574,-176.625,-3.625,3
541436,178.875,-3.875,3
537090,172.375,-3.125,3
535686,-178.625,-3.125,3
534281,-169.875,-2.875,3
525632,-172.125,-1.375,3
557291,-177.375,-6.875,3
528536,-166.125,-1.875,3
529958,-170.625,-2.125,3
537109,177.125,-3.125,3
532831,-172.375,-2.625,3
522704,175.875,-0.625,3
488237,-160.875,5.125,3
534213,173.125,-2.625,3
529939,-175.375,-2.125,3
525624,-174.125,-1.375,3
545728,171.875,-4.625,3
545784,-174.125,-4.875,3
534238,179.375,-2.625,3
525660,-165.125,-1.375,3
537126,-178.625,-3.375,3
535679,179.625,-2.875,3
531329,172.125,-2.125,3
548647,-178.375,-5.375,3
537101,175.125,-3.125,3
528520,-170.125,-1.875,3
537143,-174.375,-3.375,3
518432,-172.125,-0.125,3
540033,-171.875,-3.875,3
492563,-159.375,4.375,3
542907,-173.375,-4.375,3
540019,-175.375,-3.875,3
528435,168.625,-1.625,3
532829,-172.875,-2.625,3
527071,-172.375,-1.625,3
547169,172.125,-4.875,3
544340,-175.125,-4.625,3
539987,176.625,-3.625,3
519803,170.625,-0.125,3
532794,178.375,-2.375,3
519821,175.125,-0.125,3
529890,172.375,-1.875,3
537153,-171.875,-3.375,3
537133,-176.875,-3.375,3
539981,175.125,-3.625,3
501087,171.625,3.125,3
524210,-167.625,-1.125,3
528407,161.625,-1.625,3
477993,158.125,7.125,3
537129,-177.875,-3.375,3
529974,-166.625,-2.125,3
532805,-178.875,-2.625,3
541443,-179.375,-4.125,3
524113,168.125,-0.875,3
501089,172.125,3.125,3
528457,174.125,-1.625,3
548666,-173.625,-5.375,3
532823,-174.375,-2.625,3
518433,-171.875,-0.125,3
548649,-177.875,-5.375,3
539974,173.375,-3.625,3
515485,171.125,0.625,3
531390,-172.625,-2.375,3
525629,-172.875,-1.375,3
538561,-179.875,-3.625,3
531321,170.125,-2.125,3
589057,-155.875,-12.375,3
529964,-169.125,-2.125,3
538557,179.125,-3.375,3
558769,-167.875,-7.125,3
527169,-147.875,-1.625,3
550106,-173.625,-5.625,3
539999,179.625,-3.625,3
532800,179.875,-2.375,3
530045,-148.875,-2.125,3
531407,-168.375,-2.375,3
519798,169.375,-0.125,3
524123,170.625,-0.875,3
540025,-173.875,-3.875,3
540040,-170.125,-3.875,3
522688,171.875,-0.625,3
525569,172.125,-1.125,3
531363,-179.375,-2.375,3
545775,-176.375,-4.875,3
516943,175.625,0.375,3
531324,170.875,-2.125,3
508453,-146.875,1.625,3
505566,-148.625,2.125,3
531354,178.375,-2.125,3
524128,171.875,-0.875,3
538592,-172.125,-3.625,3
529962,-169.625,-2.125,3
539975,173.625,-3.625,3
529851,162.625,-1.875,3
519825,176.125,-0.125,3
538547,176.625,-3.375,3
515482,170.375,0.625,3
537122,-179.625,-3.375,3
506848,171.875,2.125,3
524188,-173.125,-1.125,3
531317,169.125,-2.125,3
542891,-177.375,-4.375,3
527095,-166.375,-1.625,3
521250,172.375,-0.375,3
537099,174.625,-3.125,3
534254,-176.625,-2.875,3
544331,-177.375,-4.625,3
528503,-174.375,-1.875,3
529891,172.625,-1.875,3
558818,-155.625,-7.125,3
489678,-160.625,4.875,3
521226,166.375,-0.375,3
553095,-146.375,-6.125,3
527042,-179.625,-1.625,3
540030,-172.625,-3.875,3
531320,169.875,-2.125,3
547207,-178.375,-5.125,3
547208,-178.125,-5.125,3
535705,-173.875,-3.125,3
538553,178.125,-3.375,3
528525,-168.875,-1.875,3
542892,-177.125,-4.375,3
515487,171.625,0.625,3
498208,171.875,3.625,3
541452,-177.125,-4.125,3
498209,172.125,3.625,3
528450,172.375,-1.625,3
508284,170.875,1.875,3
542918,-170.625,-4.375,3
521312,-172.125,-0.625,3
541416,173.875,-3.875,3
541442,-179.625,-4.125,3
535671,177.625,-2.875,3
529884,170.875,-1.875,3
534244,-179.125,-2.875,3
557172,152.875,-6.625,3
534209,172.125,-2.625,3
526966,161.375,-1.375,3
535660,174.875,-2.875,3
531319,169.625,-2.125,3
542902,-174.625,-4.375,3
552971,-177.375,-6.125,3
535646,171.375,-2.875,3
527090,-167.625,-1.625,3
541475,-171.375,-4.125,3
529882,170.375,-1.875,3
518362,170.375,0.125,3
530042,-149.625,-2.125,3
589058,-155.625,-12.375,3
529956,-171.125,-2.125,3
525652,-167.125,-1.375,3
529950,-172.625,-2.125,3
541413,173.125,-3.875,3
501282,-139.625,2.875,3
491116,-161.125,4.625,3
527083,-169.375,-1.625,3
541428,176.875,-3.875,3
534266,-173.625,-2.875,3
522651,162.625,-0.625,3
538581,-174.875,-3.625,3
519826,176.375,-0.125,3
507029,-142.875,1.875,3
528522,-169.625,-1.875,3
534235,178.625,-2.625,3
524201,-169.875,-1.125,3
534255,-176.375,-2.875,3
503965,171.125,2.625,3
534265,-173.875,-2.875,3
537091,172.625,-3.125,3
521265,176.125,-0.375,3
532806,-178.625,-2.625,3
532765,171.125,-2.375,3
539996,178.875,-3.625,3
519797,169.125,-0.125,3
492564,-159.125,4.375,3
535687,-178.375,-3.125,3
540010,-177.625,-3.875,3
509710,167.375,1.625,3
528529,-167.875,-1.875,3
542895,-176.375,-4.375,3
532845,-168.875,-2.625,3
514039,169.625,0.875,3
535689,-177.875,-3.125,3
524209,-167.875,-1.125,3
542813,163.125,-4.125,3
532816,-176.125,-2.625,3
542899,-175.375,-4.375,3
502524,170.875,2.875,3
541434,178.375,-3.875,3
532827,-173.375,-2.625,3
547214,-176.625,-5.125,3
539986,176.375,-3.625,3
547211,-177.375,-5.125,3
534270,-172.625,-2.875,3
527011,172.625,-1.375,3
529879,169.625,-1.875,3
525571,172.625,-1.125,3
525567,171.625,-1.125,3
540012,-177.125,-3.875,3
525601,-179.875,-1.375,3
537127,-178.375,-3.375,3
542906,-173.625,-4.375,3
532764,170.875,-2.375,3
511159,169.625,1.375,3
528447,171.625,-1.625,3
541421,175.125,-3.875,3
541474,-171.625,-4.125,3
538536,173.875,-3.375,3
528434,168.375,-1.625,3
547225,-173.875,-5.125,3
537116,178.875,-3.125,3
527159,-150.375,-1.625,3
529963,-169.375,-2.125,3
537150,-172.625,-3.375,3
525653,-166.875,-1.375,3
538582,-174.625,-3.625,3
535722,-169.625,-3.125,3
525555,168.625,-1.125,3
558732,-177.125,-7.125,3
519795,168.625,-0.125,3
531333,173.125,-2.125,3
528448,171.875,-1.625,3
544334,-176.625,-4.625,3
541473,-171.875,-4.125,3
535695,-176.375,-3.125,3
525623,-174.375,-1.375,3
531384,-174.125,-2.375,3
542900,-175.125,-4.375,3
545770,-177.625,-4.875,3
525552,167.875,-1.125,3
538551,177.625,-3.375,3
525630,-172.625,-1.375,3
502690,-147.625,2.625,3
528512,-172.125,-1.875,3
532832,-172.125,-2.625,3
529893,173.125,-1.875,3
531325,171.125,-2.125,3
504075,-161.375,2.375,3
537087,171.625,-3.125,3
534271,-172.375,-2.875,3
545727,171.625,-4.625,3
537120,179.875,-3.125,3
521311,-172.375,-0.625,3
539997,179.125,-3.625,3
547168,171.875,-4.875,3
534239,179.625,-2.625,3
494005,-158.875,4.125,3
554292,152.875,-6.125,3
524189,-172.875,-1.125,3
550089,-177.875,-5.625,3
537114,178.375,-3.125,3
539978,174.375,-3.625,3
525626,-173.625,-1.375,3
518359,169.625,0.125,3
547202,-179.625,-5.125,3
493851,162.625,4.375,3
507014,-146.625,1.875,3
531330,172.375,-2.125,3
529961,-169.875,-2.125,3
522703,175.625,-0.625,3
531409,-167.875,-2.375,3
539985,176.125,-3.625,3
501086,171.375,3.125,3
529883,170.625,-1.875,3
522752,-172.125,-0.875,3
522693,173.125,-0.625,3
504124,-149.125,2.375,3
537137,-175.875,-3.375,3
529875,168.625,-1.875,3
529923,-179.375,-2.125,3
524187,-173.375,-1.125,3
535645,171.125,-2.875,3
541465,-173.875,-4.125,3
541445,-178.875,-4.125,3
535690,-177.625,-3.125,3
535712,-172.125,-3.125,3
528521,-169.875,-1.875,3
524135,173.625,-0.875,3
525649,-167.875,-1.375,3
532838,-170.625,-2.625,3
534206,171.375,-2.625,3
499648,171.875,3.375,3
537117,179.125,-3.125,3
504142,-144.625,2.375,3
531332,172.875,-2.125,3
522769,-167.875,-0.875,3
535649,172.125,-2.875,3
547212,-177.125,-5.125,3
541457,-175.875,-4.125,3
545773,-176.875,-4.875,3
550090,-177.625,-5.625,3
540014,-176.625,-3.875,3
501284,-139.125,2.875,3
547201,-179.875,-5.125,3
459329,172.125,10.375,3
542894,-176.625,-4.375,3
538599,-170.375,-3.625,3
525627,-173.375,-1.375,3
541435,178.625,-3.875,3
525631,-172.375,-1.375,3
508435,-151.375,1.625,3
534171,162.625,-2.625,3
511197,179.125,1.375,3
538548,176.875,-3.375,3
538597,-170.875,-3.625,3
547213,-176.875,-5.125,3
534262,-174.625,-2.875,3
534247,-178.375,-2.875,3
540000,179.875,-3.625,3
534236,178.875,-2.625,3
530044,-149.125,-2.125,3
550218,-145.625,-5.625,3
524122,170.375,-0.875,3
522686,171.375,-0.625,3
531405,-168.875,-2.375,3
528432,167.875,-1.625,3
560082,160.375,-7.125,3
524199,-170.375,-1.125,3
541463,-174.375,-4.125,3
544345,-173.875,-4.625,3
548648,-178.125,-5.375,3
527070,-172.625,-1.625,3
528530,-167.625,-1.875,3
494025,-153.875,4.125,3
532837,-170.875,-2.625,3
531334,173.375,-2.125,3
528452,172.875,-1.625,3
506830,167.375,2.125,3
540032,-172.125,-3.875,3
550217,-145.875,-5.625,3
541472,-172.125,-4.125,3
526982,165.375,-1.375,3
535677,179.125,-2.875,3
540017,-175.875,-3.875,3
532757,169.125,-2.375,3
529892,172.875,-1.875,3
522702,175.375,-0.625,3
538552,177.875,-3.375,3
534245,-178.875,-2.875,3
555850,-177.625,-6.625,3
590495,-156.375,-12.625,3
518389,177.125,0.125,3
555888,-168.125,-6.625,3
525651,-167.375,-1.375,3
532776,173.875,-2.375,3
535663,175.625,-2.875,3
529975,-166.375,-2.125,3
557178,154.375,-6.625,3
535611,162.625,-2.875,3
530043,-149.375,-2.125,3
590496,-156.125,-12.625,3
544339,-175.375,-4.625,3
527074,-171.625,-1.625,3
541459,-175.375,-4.125,3
552969,-177.875,-6.125,3
535654,173.375,-2.875,3
522680,169.875,-0.625,3
538579,-175.375,-3.625,3
545729,172.125,-4.625,3
531404,-169.125,-2.375,3
531395,-171.375,-2.375,3
542896,-176.125,-4.375,3
514047,171.625,0.875,3
529959,-170.375,-2.125,3
492562,-159.625,4.375,3
511167,171.625,1.375,3
537121,-179.875,-3.375,3
537123,-179.375,-3.375,3
534242,-179.625,-2.875,3
508279,169.625,1.875,3
502723,-139.375,2.625,3
508451,-147.375,1.625,3
489676,-161.125,4.875,3
561614,-176.625,-7.625,3
551528,-178.125,-5.875,3
522760,-170.125,-0.875,3
522621,155.125,-0.625,3
528443,170.625,-1.625,3
538593,-171.875,-3.625,3
528581,-154.875,-1.875,3
534189,167.125,-2.625,3
540015,-176.375,-3.875,3
547209,-177.875,-5.125,3
508285,171.125,1.875,3
527082,-169.625,-1.625,3
525654,-166.625,-1.375,3
534279,-170.375,-2.875,3
502722,-139.625,2.625,3
528449,172.125,-1.625,3
505574,-146.625,2.125,3
527008,171.875,-1.375,3
505408,171.875,2.375,3
516919,169.625,0.375,3
507012,-147.125,1.875,3
548656,-176.125,-5.375,3
532752,167.875,-2.375,3
544335,-176.375,-4.625,3
514045,171.125,0.875,3
547198,179.375,-4.875,3
534188,166.875,-2.625,3
524132,172.875,-0.875,3
522676,168.875,-0.625,3
529969,-167.875,-2.125,3
532774,173.375,-2.375,3
541431,177.625,-3.875,3
529979,-165.375,-2.125,3
545772,-177.125,-4.875,3
541414,173.375,-3.875,3
535713,-171.875,-3.125,3
490974,163.375,4.875,3
514061,175.125,0.875,3
528422,165.375,-1.625,3
535656,173.875,-2.875,3
558642,160.375,-6.875,3
528433,168.125,-1.625,3
508452,-147.125,1.625,3
488322,-139.625,5.125,3
521238,169.375,-0.375,3
541432,177.875,-3.875,3
539980,174.875,-3.625,3
516920,169.875,0.375,3
532846,-168.625,-2.625,3
544253,163.125,-4.375,3
524215,-166.375,-1.125,3
554448,-168.125,-6.375,3
531397,-170.875,-2.375,3
528427,166.625,-1.625,3
574698,-145.625,-9.875,3
515484,170.875,0.625,3
535683,-179.375,-3.125,3
537124,-179.125,-3.375,3
512771,-147.375,0.875,3
537134,-176.625,-3.375,3
555732,152.875,-6.375,3
539983,175.625,-3.625,3
496890,-157.625,3.625,3
518380,174.875,0.125,3
531353,178.125,-2.125,3
522695,173.625,-0.625,3
534231,177.625,-2.625,3
541426,176.375,-3.875,3
541419,174.625,-3.875,3
589059,-155.375,-12.375,3
524211,-167.375,-1.125,3
524196,-171.125,-1.125,3
526974,163.375,-1.375,3
537138,-175.625,-3.375,3
528528,-168.125,-1.875,3
540022,-174.625,-3.875,3
498329,-157.875,3.375,3
537135,-176.375,-3.375,3
532792,177.875,-2.375,3
527092,-167.125,-1.625,3
532772,172.875,-2.375,3
538577,-175.875,-3.625,3
551546,-173.625,-5.875,3
539993,178.125,-3.625,3
528453,173.125,-1.625,3
529849,162.125,-1.875,3
545780,-175.125,-4.875,3
535702,-174.625,-3.125,3
537110,177.375,-3.125,3
538550,177.375,-3.375,3
545787,-173.375,-4.875,3
552856,153.875,-5.875,3
531403,-169.375,-2.375,3
528409,162.125,-1.625,3
512604,170.875,1.125,3
527168,-148.125,-1.625,3
507028,-143.125,1.875,3
539988,176.875,-3.625,3
522758,-170.625,-0.875,3
590494,-156.625,-12.625,3
548653,-176.875,-5.375,3
529868,166.875,-1.875,3
529847,161.625,-1.875,3
499844,-139.125,3.125,3
532797,179.125,-2.375,3
541437,179.125,-3.875,3
544290,172.375,-4.375,3
534233,178.125,-2.625,3
540031,-172.375,-3.875,3
540006,-178.625,-3.875,3
558817,-155.875,-7.125,3
538535,173.625,-3.375,3
532830,-172.625,-2.625,3
535655,173.625,-2.875,3
506834,168.375,2.125,3
547216,-176.125,-5.125,3
532796,178.875,-2.375,3
541427,176.625,-3.875,3
525568,171.875,-1.125,3
574697,-145.875,-9.875,3
538556,178.875,-3.375,3
525659,-165.375,-1.375,3
528500,-175.125,-1.875,3
534207,171.625,-2.625,3
521232,167.875,-0.375,3
542886,-178.625,-4.375,3
518363,170.625,0.125,3
538521,170.125,-3.375,3
518361,170.125,0.125,3
528524,-169.125,-1.875,3
538549,177.125,-3.375,3
545737,174.125,-4.625,3
544330,-177.625,-4.625,3
527014,173.375,-1.375,3
502686,-148.625,2.625,3
532756,168.875,-2.375,3
531285,161.125,-2.125,3
547125,161.125,-4.875,3
525563,170.625,-1.125,3
551535,-176.375,-5.875,3
537092,172.875,-3.125,3
528537,-165.875,-1.875,3
479484,170.875,6.875,3
535676,178.875,-2.875,3
542889,-177.875,-4.375,3
540018,-175.625,-3.875,3
529887,171.625,-1.875,3
531412,-167.125,-2.375,3
537098,174.375,-3.125,3
534216,173.875,-2.625,3
529880,169.875,-1.875,3
535704,-174.125,-3.125,3
534263,-174.375,-2.875,3
534246,-178.625,-2.875,3
504074,-161.625,2.375,3
531284,160.875,-2.125,3
527094,-166.625,-1.625,3
519793,168.125,-0.125,3
534240,179.875,-2.625,3
525625,-173.875,-1.375,3
538576,-176.125,-3.625,3
521264,175.875,-0.375,3
545788,-173.125,-4.875,3
532836,-171.125,-2.625,3
512612,172.875,1.125,3
539990,177.375,-3.625,3
501194,-161.625,2.875,3
527006,171.375,-1.375,3
532799,179.625,-2.375,3
541462,-174.625,-4.125,3
534234,178.375,-2.625,3
501088,171.875,3.125,3
531402,-169.625,-2.375,3
531477,-150.875,-2.375,3
555747,156.625,-6.375,3
505590,-142.625,2.125,3
529878,169.375,-1.875,3
498210,172.375,3.625,3
539971,172.625,-3.625,3
550093,-176.875,-5.625,3
507030,-142.625,1.875,3
529850,162.375,-1.875,3
502724,-139.125,2.625,3
540009,-177.875,-3.875,3
537113,178.125,-3.125,3
545758,179.375,-4.625,3
539979,174.625,-3.625,3
527005,171.125,-1.375,3
541440,179.875,-3.875,3
516916,168.875,0.375,3
542893,-176.875,-4.375,3
537140,-175.125,-3.375,3
528511,-172.375,-1.875,3
526990,167.375,-1.375,3
535699,-175.375,-3.125,3
525564,170.875,-1.125,3
524214,-166.625,-1.125,3
532842,-169.625,-2.625,3
499843,-139.375,3.125,3
532791,177.625,-2.375,3
531337,174.125,-2.125,3
494051,-147.375,4.125,3
539984,175.875,-3.625,3
501281,-139.875,2.875,3
547221,-174.875,-5.125,3
508454,-146.625,1.625,3
535628,166.875,-2.875,3
541424,175.875,-3.875,3
540001,-179.875,-3.875,3
555748,156.875,-6.375,3
550219,-145.375,-5.625,3
538591,-172.375,-3.625,3
596246,-158.625,-13.625,3
544254,163.375,-4.375,3
509894,-146.625,1.375,3
532922,-149.625,-2.625,3
531406,-168.625,-2.375,3
542905,-173.875,-4.375,3
528609,-147.875,-1.875,3
524194,-171.625,-1.125,3
501286,-138.625,2.875,3
515479,169.625,0.625,3
530013,-156.875,-2.125,3
529976,-166.125,-2.125,3
509712,167.875,1.625,3
527158,-150.625,-1.625,3
534187,166.625,-2.625,3
527088,-168.125,-1.625,3
529845,161.125,-1.875,3
526993,168.125,-1.375,3
522757,-170.875,-0.875,3
542876,178.875,-4.125,3
514048,171.875,0.875,3
539998,179.375,-3.625,3
521252,172.875,-0.375,3
531513,-141.875,-2.375,3
526999,169.625,-1.375,3
535688,-178.125,-3.125,3
535681,-179.875,-3.125,3
527086,-168.625,-1.625,3
550084,-179.125,-5.625,3
489566,171.375,5.125,3
535672,177.875,-2.875,3
521260,174.875,-0.375,3
538534,173.375,-3.375,3
501274,-141.625,2.875,3
519804,170.875,-0.125,3
537088,171.875,-3.125,3
545690,162.375,-4.625,3
537139,-175.375,-3.375,3
522694,173.375,-0.625,3
502520,169.875,2.875,3
502512,167.875,2.875,3
506833,168.125,2.125,3
549977,154.125,-5.375,3
509720,169.875,1.625,3
528454,173.375,-1.625,3
509718,169.375,1.625,3
524200,-170.125,-1.125,3
539992,177.875,-3.625,3
558767,-168.375,-7.125,3
511164,170.875,1.375,3
545691,162.625,-4.625,3
545771,-177.375,-4.875,3
535652,172.875,-2.875,3
542872,177.875,-4.125,3
548663,-174.375,-5.375,3
527170,-147.625,-1.625,3
535670,177.375,-2.875,3
522751,-172.375,-0.875,3
540029,-172.875,-3.875,3
516913,168.125,0.375,3
542857,174.125,-4.125,3
531316,168.875,-2.125,3
527003,170.625,-1.375,3
550104,-174.125,-5.625,3
560173,-176.875,-7.375,3
537136,-176.125,-3.375,3
542898,-175.625,-4.375,3
542897,-175.875,-4.375,3
541444,-179.125,-4.125,3
529951,-172.375,-2.125,3
493838,159.375,4.375,3
525572,172.875,-1.125,3
545759,179.625,-4.625,3
548671,-172.375,-5.375,3
537100,174.875,-3.125,3
491004,170.875,4.875,3
541418,174.375,-3.875,3
526986,166.375,-1.375,3
557377,-155.875,-6.875,3
527009,172.125,-1.375,3
555762,160.375,-6.375,3
534277,-170.875,-2.875,3
532759,169.625,-2.375,3
526992,167.875,-1.375,3
544349,-172.875,-4.625,3
460769,172.125,10.125,3
550007,161.625,-5.375,3
512599,169.625,1.125,3
535703,-174.375,-3.125,3
534198,169.375,-2.625,3
534223,175.625,-2.625,3
480924,170.875,6.625,3
547230,-172.625,-5.125,3
527001,170.125,-1.375,3
548654,-176.625,-5.375,3
551612,-157.125,-5.875,3
551444,160.875,-5.625,3
532802,-179.625,-2.625,3
542871,177.625,-4.125,3
519869,-172.875,-0.375,3
502525,171.125,2.875,3
521225,166.125,-0.375,3
527067,-173.375,-1.625,3
535682,-179.625,-3.125,3
541439,179.625,-3.875,3
518358,169.375,0.125,3
548565,161.125,-5.125,3
526995,168.625,-1.375,3
534212,172.875,-2.625,3
496888,-158.125,3.625,3
519872,-172.125,-0.375,3
542908,-173.125,-4.375,3
547203,-179.375,-5.125,3
526994,168.375,-1.375,3
525533,163.125,-1.125,3
532841,-169.875,-2.625,3
529924,-179.125,-2.125,3
545790,-172.625,-4.875,3
539982,175.375,-3.625,3
490976,163.875,4.875,3
537106,176.375,-3.125,3
538520,169.875,-3.375,3
532768,171.875,-2.375,3
519794,168.375,-0.125,3
525640,-170.125,-1.375,3
529977,-165.875,-2.125,3
495287,161.625,4.125,3
527097,-165.875,-1.625,3
512613,173.125,1.125,3
596245,-158.875,-13.625,3
547218,-175.625,-5.125,3
544320,179.875,-4.375,3
518371,172.625,0.125,3
551531,-177.375,-5.875,3
542874,178.375,-4.125,3
529881,170.125,-1.875,3
499658,174.375,3.375,3
534205,171.125,-2.625,3
529885,171.125,-1.875,3
535653,173.125,-2.875,3
537095,173.625,-3.125,3
528574,-156.625,-1.875,3
514042,170.375,0.875,3
551530,-177.625,-5.875,3
502635,-161.375,2.625,3
555832,177.875,-6.375,3
527061,-174.875,-1.625,3
524193,-171.875,-1.125,3
522705,176.125,-0.625,3
499657,174.125,3.375,3
544332,-177.125,-4.625,3
501095,173.625,3.125,3
539989,177.125,-3.625,3
532863,-164.375,-2.625,3
532771,172.625,-2.375,3
502536,173.875,2.875,3
538533,173.125,-3.375,3
542814,163.375,-4.125,3
528408,161.875,-1.625,3
550004,160.875,-5.375,3
512620,174.875,1.125,3
532773,173.125,-2.375,3
532815,-176.375,-2.625,3
551642,-149.625,-5.875,3
515481,170.125,0.625,3
589056,-156.125,-12.375,3
554434,-171.625,-6.375,3
530084,-139.125,-2.125,3
545779,-175.375,-4.875,3
547226,-173.625,-5.125,3
499647,171.625,3.375,3
538519,169.625,-3.375,3
507011,-147.375,1.875,3
528519,-170.375,-1.875,3
459330,172.375,10.375,3
542883,-179.375,-4.375,3
534210,172.375,-2.625,3
120036,-51.125,69.125,4
120027,-53.375,69.125,4
117154,-51.625,69.625,4
118594,-51.625,69.375,4
118595,-51.375,69.375,4
118596,-51.125,69.375,4
147390,-52.625,64.375,4
114269,-52.875,70.125,4
118592,-52.125,69.375,4
120028,-53.125,69.125,4
134424,-54.125,66.625,4
120035,-51.375,69.125,4
120034,-51.625,69.125,4
115713,-51.875,69.875,4
134425,-53.875,66.625,4
120033,-51.875,69.125,4
121472,-52.125,68.875,4
121468,-53.125,68.875,4
121471,-52.375,68.875,4
121470,-52.625,68.875,4
121475,-51.375,68.875,4
120032,-52.125,69.125,4
151712,-52.125,63.625,4
120031,-52.375,69.125,4
131529,-57.875,67.125,4
122882,-59.625,68.625,4
145949,-52.875,64.625,4
131528,-58.125,67.125,4
266622,-124.625,43.625,5
269501,-124.875,43.125,5
268062,-124.625,43.375,5
256543,-124.375,45.375,5
260862,-124.625,44.625,5
275262,-124.625,42.125,5
276702,-124.625,41.875,5
257983,-124.375,45.125,5
262301,-124.875,44.375,5
253662,-124.625,45.875,5
237816,-126.125,48.625,5
270941,-124.875,42.875,5
252222,-124.625,46.125,5
259422,-124.625,44.875,5
265182,-124.625,43.875,5
255102,-124.625,45.625,5
233505,-123.875,49.375,5
239263,-124.375,48.375,5
250782,-124.625,46.375,5
257982,-124.625,45.125,5
273821,-124.875,42.375,5
256542,-124.625,45.375,5
265181,-124.875,43.875,5
260861,-124.875,44.625,5
249341,-124.875,46.625,5
268061,-124.875,43.375,5
334333,-116.875,31.875,5
298307,-123.375,38.125,5
360272,-112.125,27.375,5
272381,-124.875,42.625,5
237815,-126.375,48.625,5
239257,-125.875,48.375,5
259421,-124.875,44.875,5
236374,-126.625,48.875,5
266621,-124.875,43.625,5
273820,-125.125,42.375,5
321357,-120.875,34.125,5
275260,-125.125,42.125,5
204675,-131.375,54.375,5
239261,-124.875,48.375,5
239256,-126.125,48.375,5
278142,-124.625,41.625,5
322802,-119.625,33.875,5
321358,-120.625,34.125,5
321362,-119.625,34.125,5
255101,-124.875,45.625,5
305511,-122.375,36.875,5
247901,-124.875,46.875,5
319920,-120.125,34.375,5
321361,-119.875,34.125,5
253661,-124.875,45.875,5
252221,-124.875,46.125,5
275261,-124.875,42.125,5
301188,-123.125,37.625,5
304069,-122.875,37.125,5
319917,-120.875,34.375,5
332892,-117.125,32.125,5
317037,-120.875,34.875,5
322805,-118.875,33.875,5
266620,-125.125,43.625,5
322806,-118.625,33.875,5
335773,-116.875,31.625,5
256541,-124.875,45.375,5
245021,-124.875,47.375,5
319918,-120.625,34.375,5
330011,-117.375,32.625,5
324247,-118.375,33.625,5
296866,-123.625,38.375,5
298306,-123.625,38.125,5
257981,-124.875,45.125,5
306952,-122.125,36.625,5
268060,-125.125,43.375,5
308392,-122.125,36.375,5
328571,-117.375,32.875,5
